FrameNumber,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75
549,574.351,227.244,492.072,336.069,433.118,344.854,0.0,0.0,0.0,0.0,553.783,318.441,615.569,430.15,692.177,506.696,0.0,0.0,0.0,0.0,812.868,530.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.755,221.086,568.562,206.509,486.124,244.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.84,206.583,1316.12,268.196,1319.07,268.353,1401.43,359.631,1486.88,341.824,1313.22,262.441,0.0,0.0,1439.73,383.162,1342.62,456.772,1339.72,471.444,1492.83,424.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.12,197.714,0.0,0.0,1351.35,200.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.35,653.967,1360.31,842.31,1236.68,836.385,1163.14,1024.87,0.0,0.0,1489.77,856.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.03,639.212,1380.93,636.199,1295.55,689.237,1421.93,677.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,574.368,227.237,492.078,338.888,433.122,347.819,0.0,0.0,0.0,0.0,553.772,318.451,615.554,430.141,692.173,506.65,0.0,0.0,0.0,0.0,812.893,530.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.749,218.345,568.568,206.506,486.121,244.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.85,206.575,1319.03,268.209,1319.05,268.372,1401.41,359.626,1486.82,341.826,1319.06,262.476,0.0,0.0,1430.92,386.002,1345.6,456.773,1342.59,474.316,1492.77,424.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.12,197.705,0.0,0.0,1351.35,200.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.35,653.963,1360.33,845.187,1236.69,836.431,1157.14,1036.54,0.0,0.0,1489.76,856.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.03,639.204,1380.93,636.184,1295.55,689.23,1419.21,674.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,574.366,230.031,492.063,338.834,433.097,344.917,0.0,0.0,0.0,0.0,553.83,318.467,609.73,424.372,692.199,506.628,0.0,0.0,0.0,0.0,809.934,536.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.749,221.123,568.574,206.519,486.131,244.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.85,206.565,1319.04,268.196,1316.19,268.395,1383.81,365.6,0.0,0.0,1321.97,262.398,1392.65,341.826,1469.18,347.807,1348.44,456.624,1348.47,462.686,1492.85,424.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.13,197.708,0.0,0.0,1351.35,200.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.34,653.982,1366.16,845.197,1236.77,836.436,1151.28,1045.25,0.0,0.0,1492.64,856.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.98,642.111,1380.97,636.283,1295.57,692.002,1421.95,680.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,574.385,230.057,492.054,336.05,433.079,344.856,0.0,0.0,0.0,0.0,553.843,318.445,606.802,421.415,692.213,503.671,0.0,0.0,0.0,0.0,801.051,544.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.759,221.134,0.0,0.0,486.119,244.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.85,206.553,1310.34,268.205,1324.94,268.335,1407.38,359.611,1483.94,341.979,1301.46,265.397,0.0,0.0,1425.15,385.945,1330.93,459.684,1336.79,471.446,1495.59,424.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.12,197.704,0.0,0.0,1351.36,200.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.34,656.817,1363.26,848.136,1236.71,839.309,0.0,0.0,0.0,0.0,1492.65,856.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.97,642.115,1380.97,636.283,1295.56,689.262,1421.95,680.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,574.405,230.063,492.043,336.058,433.095,344.864,0.0,0.0,0.0,0.0,553.81,318.429,603.915,418.468,695.025,500.848,0.0,0.0,0.0,0.0,792.298,550.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.766,221.123,0.0,0.0,486.118,244.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.85,206.551,1313.26,268.205,1321.98,268.364,1404.42,362.426,1486.83,342.057,1310.22,262.485,0.0,0.0,1428.0,386.003,1333.8,459.633,1333.88,474.371,1495.6,424.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.13,197.699,0.0,0.0,1351.35,200.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.29,653.958,1363.18,845.211,1236.71,839.28,0.0,0.0,0.0,0.0,1489.74,854.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.98,639.235,1380.92,636.196,1295.54,689.222,1419.2,677.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,574.405,230.059,492.003,336.046,433.041,344.847,0.0,0.0,0.0,0.0,553.78,318.445,603.944,418.466,692.142,497.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.78,221.118,0.0,0.0,486.094,244.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.86,206.553,1316.12,268.206,1322.02,268.402,1404.44,359.623,1483.88,342.016,1310.28,262.42,0.0,0.0,1428.04,383.128,1333.79,459.578,1336.7,471.393,1495.6,424.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.12,197.698,0.0,0.0,1351.33,200.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.29,656.803,1363.19,848.195,1236.67,839.412,0.0,0.0,0.0,0.0,1492.64,856.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.96,642.055,1380.93,636.229,1295.56,692.001,1419.21,677.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,574.389,230.037,492.036,336.057,433.041,344.832,0.0,0.0,0.0,0.0,553.835,318.467,609.74,430.12,695.162,497.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.769,221.094,0.0,0.0,483.365,244.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.84,206.522,1313.23,268.232,1322.03,268.438,1404.38,365.423,1486.89,344.826,1307.34,262.448,0.0,0.0,0.0,0.0,1333.79,456.727,1339.69,465.581,1495.6,424.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.11,197.686,0.0,0.0,1351.33,200.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.3,656.838,1363.27,851.148,1236.71,842.291,0.0,0.0,0.0,0.0,1492.67,856.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.92,642.169,1380.96,639.151,1295.58,689.278,1421.95,680.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,574.389,230.056,492.018,336.038,430.256,342.058,0.0,0.0,0.0,0.0,553.843,318.499,609.802,427.251,695.135,489.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.754,218.355,568.576,206.492,483.342,244.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.85,206.519,1316.12,268.201,1321.98,268.41,1398.57,362.555,1480.92,344.936,1310.31,259.551,0.0,0.0,0.0,0.0,1333.85,456.704,1336.75,471.364,1495.6,424.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.12,197.687,0.0,0.0,1351.33,200.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.53,653.982,1363.27,851.034,1236.68,839.311,0.0,0.0,0.0,0.0,1492.69,856.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.88,642.106,1380.91,636.252,1295.48,692.055,1421.96,680.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,574.409,227.213,489.15,338.893,430.208,350.757,0.0,0.0,0.0,0.0,553.734,318.431,609.735,424.35,695.24,486.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.73,218.313,568.566,203.637,483.335,244.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.84,206.576,1310.34,268.185,1321.98,268.391,1398.47,362.448,1480.92,350.793,1304.39,262.431,0.0,0.0,0.0,0.0,1330.83,459.636,1336.71,471.434,1495.58,424.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.12,197.718,0.0,0.0,1351.34,200.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.53,653.941,1360.28,854.005,1233.83,848.171,0.0,0.0,0.0,0.0,1489.82,856.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.89,642.033,1380.88,636.204,1292.64,692.022,1419.18,677.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,574.386,227.205,491.989,336.073,433.029,344.908,0.0,0.0,0.0,0.0,553.778,318.414,609.719,421.438,698.086,486.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.726,218.326,568.52,203.651,483.332,244.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.87,206.565,1313.23,268.189,1319.11,268.398,1398.51,362.558,1478.04,350.729,1310.24,259.549,0.0,0.0,0.0,0.0,0.0,0.0,1339.72,471.403,1495.56,427.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.13,197.71,0.0,0.0,1351.33,200.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.5,653.941,1363.2,856.842,1233.82,851.071,0.0,0.0,0.0,0.0,1492.71,857.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.83,642.068,1380.88,636.188,1295.47,692.098,1421.93,680.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,574.368,227.196,491.995,336.024,433.028,342.05,0.0,0.0,0.0,0.0,553.797,318.454,609.753,418.477,698.125,486.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.966,218.33,568.468,203.614,483.335,244.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.87,206.554,1313.21,268.215,1321.99,268.416,1401.39,365.349,1480.92,359.465,1307.36,262.417,0.0,0.0,0.0,0.0,0.0,0.0,1339.71,474.382,1495.58,424.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.13,197.701,0.0,0.0,1351.34,200.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.48,653.914,1363.23,856.911,1233.78,853.991,0.0,0.0,0.0,0.0,1492.74,857.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.82,642.067,1380.85,636.223,1292.61,692.15,1421.92,683.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,574.352,227.181,489.155,336.008,433.027,342.052,0.0,0.0,0.0,0.0,553.768,318.422,612.681,421.358,706.838,486.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.984,218.303,568.476,203.616,483.32,244.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.87,206.574,1316.11,268.202,1321.98,268.405,1398.58,362.607,1478.01,359.543,1313.16,259.553,0.0,0.0,0.0,0.0,1336.77,459.585,1339.68,474.402,1495.58,427.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.13,197.708,0.0,0.0,1351.31,200.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.5,653.939,1363.24,856.886,1233.8,851.099,0.0,0.0,0.0,0.0,1492.76,859.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.83,642.035,1380.85,636.216,1292.58,692.084,1419.16,680.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,574.342,227.175,491.998,338.849,430.258,347.769,0.0,0.0,0.0,0.0,553.765,318.432,609.776,418.464,709.862,486.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.966,218.316,565.643,203.639,483.313,244.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.88,206.554,1313.23,268.228,1322.05,268.431,1398.62,362.578,1477.99,362.406,1307.34,262.427,0.0,0.0,0.0,0.0,0.0,0.0,1339.71,474.394,1495.57,427.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.12,197.686,0.0,0.0,1351.3,200.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.49,653.932,1363.2,856.869,1233.8,851.081,0.0,0.0,0.0,0.0,1492.73,859.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.82,639.23,1380.83,636.188,1292.55,692.075,1419.14,680.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,574.296,227.146,492.018,338.867,433.092,347.795,0.0,0.0,0.0,0.0,553.714,318.415,609.778,418.396,712.758,483.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.901,218.289,565.593,203.566,483.278,244.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.87,206.518,1319.04,268.253,1319.11,271.179,1395.61,362.551,1477.97,362.48,1319.06,259.541,0.0,0.0,0.0,0.0,1345.6,453.791,1348.44,465.513,1495.58,424.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.1,197.672,0.0,0.0,1351.29,200.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.49,653.948,1363.24,856.871,1233.82,851.064,0.0,0.0,0.0,0.0,1492.7,857.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.81,642.017,1378.11,636.208,1289.73,692.03,1419.17,680.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,574.299,227.15,491.987,338.902,433.05,350.722,0.0,0.0,0.0,0.0,553.713,318.423,606.871,415.547,712.824,483.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.875,218.296,565.639,203.562,483.274,244.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.87,206.516,1319.02,268.271,1316.15,271.207,1398.59,362.622,1480.96,362.498,1321.98,262.417,0.0,0.0,0.0,0.0,1351.4,453.8,1348.54,465.603,1492.83,424.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.11,197.664,0.0,0.0,1351.29,200.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.41,653.908,1363.2,856.891,1233.8,854.034,0.0,0.0,0.0,0.0,1492.65,856.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.75,642.031,1377.99,633.347,1289.67,692.011,1419.12,677.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,574.305,227.186,492.075,338.903,433.098,350.705,0.0,0.0,0.0,0.0,553.714,318.452,606.786,415.544,712.788,483.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.888,218.314,565.645,203.586,483.268,244.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.88,206.515,1316.1,268.285,1319.12,271.239,1398.42,362.583,1478.0,362.565,1313.16,262.385,0.0,0.0,0.0,0.0,1351.34,453.744,1351.36,462.684,1495.56,427.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.12,197.664,0.0,0.0,1351.31,200.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.37,651.072,1360.25,854.066,1233.79,851.14,0.0,0.0,0.0,0.0,1489.77,856.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.75,642.005,1377.94,633.291,1289.65,689.254,1419.05,674.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,574.315,227.226,494.911,338.903,433.094,350.728,0.0,0.0,0.0,0.0,553.74,318.446,603.944,415.519,712.765,483.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.831,218.354,565.655,203.618,483.22,244.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.87,206.515,1313.26,268.337,1319.03,271.278,1398.5,365.413,1480.93,362.598,1313.2,262.463,0.0,0.0,0.0,0.0,1348.52,453.801,1351.34,465.551,1495.58,424.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.11,197.658,0.0,0.0,1351.3,200.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.34,653.869,1360.25,854.067,1233.79,853.994,0.0,0.0,0.0,0.0,1489.78,856.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.72,642.015,1377.88,633.308,1289.65,689.263,1419.05,674.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,574.281,230.03,492.002,338.914,433.075,353.658,0.0,0.0,0.0,0.0,550.96,318.394,603.953,412.647,712.757,483.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.835,221.09,565.585,203.633,483.23,244.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.86,206.497,1313.26,268.31,1324.92,271.266,1398.5,365.406,1480.94,362.574,1307.34,262.489,0.0,0.0,0.0,0.0,1348.47,453.772,1351.39,462.697,1495.56,424.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.1,197.644,0.0,0.0,1351.29,200.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.33,653.947,1360.33,856.871,1236.6,854.082,0.0,0.0,0.0,0.0,1492.62,856.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324.95,642.108,1377.89,636.186,1289.63,692.117,1419.11,674.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,571.503,227.222,492.079,338.924,433.088,353.653,0.0,0.0,0.0,0.0,553.734,318.441,606.853,415.447,712.761,480.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.979,221.087,565.559,203.616,483.232,244.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.86,206.486,1316.09,268.312,1322.01,271.259,1398.5,365.343,1480.99,362.635,1310.26,262.437,0.0,0.0,0.0,0.0,1345.5,456.6,1345.56,468.443,1495.57,427.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.09,197.639,0.0,0.0,1351.3,200.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.33,653.965,1363.19,856.927,1236.6,856.896,0.0,0.0,0.0,0.0,1492.67,856.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324.95,642.101,1377.9,636.193,1289.63,692.111,1419.08,674.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,571.524,227.239,492.063,338.964,430.254,356.566,0.0,0.0,0.0,0.0,553.768,318.46,606.813,412.692,715.697,480.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.991,221.13,562.701,203.66,483.224,244.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.86,206.489,1313.22,268.315,1322.03,271.249,1398.47,365.46,1480.93,362.614,1307.37,262.465,0.0,0.0,0.0,0.0,1333.85,456.776,1342.6,468.507,1495.61,427.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.1,197.633,0.0,0.0,1351.29,200.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.28,653.913,1357.4,854.082,1233.8,854.055,0.0,0.0,0.0,0.0,1489.68,854.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324.9,642.1,1375.12,633.353,1286.76,692.078,1413.31,674.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,571.485,227.246,492.053,338.921,430.222,350.744,0.0,0.0,0.0,0.0,553.815,318.469,606.877,415.451,715.736,480.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.935,221.141,562.703,203.656,483.237,244.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.86,206.485,1316.18,268.294,1321.97,271.239,1398.6,371.306,1481.0,362.551,1316.1,262.425,0.0,0.0,0.0,0.0,1345.52,456.661,1345.6,468.522,1495.56,427.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.1,197.635,0.0,0.0,1351.29,200.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.58,653.913,1357.45,856.838,1233.82,854.033,0.0,0.0,0.0,0.0,1489.77,856.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324.85,642.1,1375.06,633.317,1286.73,692.047,1410.38,671.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
